time,open,high,low,close,Volume,%K,%D,Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1736959380,425.25,425.28,425.08,425.1,2523,2.4793388429776915,5.1837447559377665,70,-69.7340425531799,-56.38595966995141,-50.89891935455845,NaN,NaN,NaN,NaN
1736959440,425.13,425.18,424.97,425.05,2032,8.888888888887346,8.146707718900215,60,-33.57014848950525,-63.126335177244464,-56.09387032842749,NaN,NaN,NaN,NaN
1736959500,425.06,425.13,424.98,425.02,594,5.555555555550643,5.641261095805227,25,-29.166666666685376,-71.3642730247527,-62.18864422040577,NaN,NaN,NaN,NaN
1736959560,424.98,425.04,424.82,424.9,909,7.619047619046021,7.3544973544946695,25,-43.45552297166024,-77.00749455684407,-68.18847950387712,NaN,0,NaN,NaN
1736959620,424.85,425.12,424.78,425.01,3371,21.495327102804435,11.556643425800367,80,46.66666666666388,-53.72232764638875,-64.8915377038679,NaN,NaN,NaN,NaN
1736959680,424.97,424.97,424.77,424.86,2066,8.333333333335965,12.482569351728806,60,-47.73809523808837,-43.16725940100093,-57.840198165856116,NaN,NaN,NaN,NaN
1736959740,424.76,424.89,424.76,424.89,651,11.92660550458639,13.918421980242263,25,51.34920634919948,-29.804881543208495,-47.21597935984355,0,NaN,NaN,NaN
1736959800,424.89,425.04,424.73,424.94,6367,19.626168224297277,13.295369020739876,100,25.537634408598603,-11.42660126276798,-32.68709736928655,NaN,NaN,0,NaN
1736959860,424.83,425.13,424.8,425.13,497,37.38317757009157,22.978650432991742,10,88.06818181818348,8.127902984180652,-15.635892080545652,0,NaN,NaN,NaN
1736959920,425.12,425.15,424.78,425.01,4261,34.56790123456444,30.525749009651094,100,-23.918918918916845,7.420074777874703,-4.496322696641715,NaN,NaN,NaN,0
1736959980,424.99,425.05,424.65,424.71,3108,6.741573033707794,26.230883946121267,90,-79.33333333333404,-17.393167063006622,-5.703994087982452,NaN,NaN,NaN,NaN
1736960040,424.76,424.98,424.74,424.98,1503,37.07865168539606,26.12937531788943,60,87.36111111111416,-15.432206694146393,-7.976284845569401,0,NaN,NaN,NaN
1736960100,424.98,425.02,424.85,424.98,2065,37.07865168539606,26.9662921348333,70,20.728291316535728,-5.4498211887988175,-7.879292091311298,NaN,NaN,0,NaN
1736960160,424.95,424.99,424.7,424.85,993,31.746031746039193,35.30111170561044,50,-36.318247126427735,-2.213745018398207,-7.102059285184269,NaN,NaN,NaN,NaN
1736960220,424.81,424.88,424.68,424.84,1432,35.84905660377115,34.89124667840213,60,14.999999999987965,-2.4067757880278933,-5.699726868761877,NaN,NaN,0,NaN
1736960280,424.88,425.09,424.88,425.04,1234,78.00000000000864,48.53169611660633,60,73.8269454123268,11.488005056062269,0.9893225334174086,0,NaN,NaN,NaN
1736960340,425.11,425.14,424.86,424.86,843,42.000000000007276,51.94968553459569,50,-90.59523809524099,6.443730388426928,4.07153557178032,NaN,0,NaN,NaN
1736960400,424.85,424.94,424.7,424.7,3087,10.000000000002274,43.3333333333394,90,-78.14393939394235,-14.61172697822269,-1.3231329842448611,NaN,NaN,NaN,NaN
1736960460,424.69,424.69,424.37,424.67,3103,38.46153846154127,30.15384615385027,90,7.708333333337774,-28.346603751342098,-10.685300078681589,NaN,NaN,0,NaN
1736960520,424.7,425,424.7,425,5927,80.769230769233,43.07692307692552,100,92.06349206349171,-7.991349547863787,-11.520191856429284,NaN,NaN,NaN,NaN
1736960580,424.89,424.89,424.49,424.67,667,38.46153846154127,52.564102564105184,25,-59.852941176467475,6.175411027537311,-7.260525191720888,NaN,0,NaN,NaN
1736960640,424.67,424.92,424.67,424.89,1358,66.66666666666667,61.96581196581365,60,81.86821705425412,21.2978333014123,2.3941218328475005,0,NaN,NaN,NaN
1736960700,424.95,425.02,424.87,424.87,471,64.10256410256635,56.41025641025809,25,-34.12698412698216,24.517428602144133,12.13169376346081,NaN,0,NaN,NaN
1736960760,424.85,425.05,424.84,424.99,1058,80.51948051948301,70.42957042957201,50,58.25396825396654,33.002100967630106,22.08887944387832,NaN,NaN,NaN,NaN
1736960820,425.03,425.1,424.89,425.1,978,94.8051948051994,79.80907980908292,50,64.27350427350686,43.383881572954984,31.416745011472642,0,NaN,NaN,NaN
1736960880,425.1,425.22,424.98,425.22,828,100,91.77489177489413,50,71.06060606060554,56.8614705008992,41.81212481366045,0,NaN,NaN,NaN
1736960940,425.26,425.39,425.24,425.39,1332,100,98.26839826839982,60,79.68834688346938,71.48467473072327,53.70283539423217,0,NaN,NaN,NaN
1736961000,425.39,425.45,425.32,425.41,1661,96.29629629629962,98.76543209876654,70,24.212454212476604,83.22603296467064,66.1615426241656,NaN,NaN,0,NaN
1736961060,425.29,425.3,425.26,425.26,348,82.40740740740736,92.90123456790234,10,-76.4912280701845,84.26587697922822,75.05295756811645,NaN,0,NaN,NaN
1736961120,425.31,425.64,425.31,425.52,3218,90.55118110236171,89.75162826868957,100,66.02870813396895,86.12064874851309,81.14504470105572,NaN,NaN,NaN,NaN
1736961180,425.58,425.65,425.44,425.48,3396,86.71875000000291,86.55911283659066,100,-34.38141923435018,70.25616896242515,79.09985409359516,NaN,NaN,NaN,0
1736961240,425.48,425.56,425.33,425.33,645,75,84.08997703412155,25,-78.68206521739485,50.14544382856576,69.45810854407972,NaN,0,NaN,NaN
1736961300,425.35,425.46,425.26,425.36,645,75.00000000000244,78.90625000000178,25,2.7777777777854866,36.10092696261322,56.557472766057266,NaN,NaN,0,NaN
1736961360,425.31,425.42,425.23,425.42,921,80.17241379310623,76.72413793103622,50,61.53318077803854,36.20617669495543,46.83359396561938,0,NaN,NaN,NaN
1736961420,425.35,425.46,425.28,425.28,2614,62.24489795918172,72.47243725076346,100,-62.713365539467084,12.822084175943743,32.51899767779579,NaN,NaN,NaN,NaN
1736961480,425.35,425.35,425.14,425.2,421,44.444444444446006,62.28725206557798,25,-55.29761904761987,-10.116647610393558,15.444728432697714,NaN,0,NaN,NaN
1736961540,425.19,425.19,424.97,425.09,476,30.86419753086411,45.85117997816395,25,-40.35885167465449,-29.818130518653334,-2.8385140102990403,NaN,0,NaN,NaN
1736961600,425,425.21,424.99,425.17,1918,36.842105263162225,37.38358241282412,80,65.15151515153067,-16.811758654142714,-11.455394208644313,NaN,NaN,NaN,NaN
1736961660,425.15,425.26,425.12,425.22,2082,36.76470588235565,34.823669558793995,90,42.79100529102487,5.055999962303441,-9.255509160390469,NaN,NaN,0,NaN
1736961720,425.22,425.26,424.83,424.96,1271,15.853658536584943,29.82015656070094,70,-66.66666666667108,4.475502115800805,-5.172444945460705,NaN,NaN,NaN,NaN
1736961780,425,425.16,425,425.15,971,39.024390243901934,30.547584887614175,60,77.37887596897669,11.670731779632499,1.865467961422485,0,NaN,NaN,NaN
1736961840,425.15,425.43,425.14,425.36,3300,64.63414634146756,39.837398373984804,100,73.40283346699194,28.5478895910873,13.07660817945554,NaN,NaN,NaN,NaN
1736961900,425.4,425.4,425.2,425.2,642,45.12195121951312,49.59349593496086,50,-83.96551724138033,30.590808950243883,21.077653509891412,NaN,0,NaN,NaN
1736961960,425.23,425.35,425.18,425.35,658,63.41463414634671,57.72357723577579,50,73.88591800357439,33.992159358458935,27.05231113610653,0,NaN,NaN,NaN
1736962020,425.37,425.53,425.37,425.42,1982,80.82191780822153,63.11950105802712,90,25.148809523819278,39.604712227620375,32.96874242563175,NaN,NaN,0,NaN
1736962080,425.41,425.43,425.3,425.43,2670,85.71428571429036,76.65027922295286,100,25.462653288739972,48.74014017315378,39.58836902288015,NaN,NaN,0,NaN
1736962140,425.43,425.435,425.17,425.17,2897,48.571428571433906,71.70254403131526,100,-99.37106918239049,25.17723889582774,35.88240130145178,NaN,NaN,NaN,NaN
1736962200,425.23,425.47,425.23,425.4,2605,81.42857142857177,71.90476190476534,100,72.08333333331557,18.314221401686822,30.113471128327078,NaN,NaN,NaN,NaN
1736962260,425.435,425.61,425.39,425.5,4123,85.89743589743469,71.96581196581344,100,34.661084529504535,20.430063006784497,25.868260660138727,NaN,NaN,0,NaN
1736962320,425.5,425.5,425.4,425.4,550,73.07692307691943,80.13431013430862,25,-77.72727272727508,22.23145597429506,23.1276542712322,NaN,0,NaN,NaN
1736962380,425.4,425.45,425.23,425.23,1278,51.282051282053715,70.08547008546928,60,-86.70594837261184,7.347809378154554,16.584049433833858,NaN,0,NaN,NaN
1736962440,425.26,425.28,425.08,425.17,2004,43.58974358974602,55.98290598290638,80,-38.761261261250745,-10.888720637260016,6.721089977630608,NaN,NaN,NaN,0
1736962500,425.09,425.3,425.09,425.275,1632,57.05128205127902,50.64102564102625,70,74.88095238093668,-8.514994911972911,0.05376973206224373,NaN,NaN,NaN,NaN
1736962560,425.275,425.615,425.24,425.5,4589,81.30081300812888,60.64727954971798,100,66.28571428571463,8.360030551990398,0.8000723953922976,NaN,NaN,NaN,NaN
1736962620,425.48,425.51,425.24,425.46,1817,71.0280373831734,69.79337748086044,70,4.537037037029211,21.476046700218347,6.723049271784608,NaN,NaN,0,NaN
1736962680,425.39,425.66,425.35,425.66,2983,100,84.10961679710077,90,87.45263696876948,38.77501161568099,18.462708404936244,NaN,NaN,NaN,NaN
1736962740,425.7,425.93,425.69,425.79,4394,83.52941176470793,84.85248304929378,100,37.49521072797449,54.51371626910936,33.353455606728915,NaN,NaN,0,NaN
1736962800,425.85,426,425.76,425.965,5606,96.19565217391039,93.24168797953945,100,68.7701612903105,68.63791681322603,48.59210719613584,NaN,NaN,NaN,NaN
1736962860,425.92,426.21,425.83,425.93,4425,75.22123893805541,84.98210095889125,100,-15.326510721243215,70.95403597835299,59.45927105890516,NaN,NaN,NaN,0
1736962920,425.97,425.99,425.75,425.75,4230,59.29203539823173,76.90297550339919,100,-86.79951690821441,46.38326154482497,57.963243082074314,NaN,NaN,NaN,NaN
1736962980,425.77,425.92,425.77,425.92,1983,74.33628318584383,69.61651917404366,60,80.41666666666865,35.611830476769065,51.2162570929177,0,NaN,NaN,NaN
1736963040,425.9,426,425.87,425.89,1165,71.68141592920404,68.4365781710932,50,-20.103121516171043,27.98937162027509,42.139330227523914,NaN,NaN,NaN,0
