time,open,high,low,close,Volume,%K,%D,Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1739813700,0.90281,0.90281,0.90276,0.90278,5,18.518518518516995,19.943019943025824,50,-34.999999999977796,-40.36814147751394,-57.483952897428495,NaN,NaN,NaN,NaN
1739813760,0.90278,0.90279,0.90275,0.90278,4,18.518518518516995,20.98765432098865,25,8.333333333356464,-31.715802403789187,-47.776113022628664,NaN,NaN,0,NaN
1739813820,0.90278,0.90278,0.90277,0.90278,3,18.518518518516995,18.518518518516974,25,25.00000000002313,-25.942590953221554,-37.74625003842381,NaN,NaN,NaN,NaN
1739813940,0.90278,0.90282,0.90276,0.90282,5,33.33333333330592,23.45679012344662,50,83.88888888886834,-4.146400245657579,-23.695769943930067,0,NaN,NaN,NaN
1739814000,0.90276,0.90276,0.90268,0.90272,25,12.499999999978316,21.450617283933724,100,-59.04761904767073,-4.028673019994952,-14.557099015157469,NaN,NaN,NaN,NaN
1739814060,0.90276,0.90279,0.90276,0.90279,2,43.999999999982236,29.944444444422157,10,90.60606060606824,-1.392094239758715,-7.941023221731894,0,NaN,NaN,NaN
1739814120,0.90277,0.9028,0.9027,0.90274,13,23.999999999982236,26.83333333331426,80,-48.33333333331483,-12.091908395492522,-7.489955296067936,NaN,NaN,NaN,NaN
1739814180,0.90274,0.90274,0.90274,0.90274,6,23.999999999982236,30.666666666648904,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1739814240,0.90274,0.90274,0.90266,0.90266,12,0,15.999999999988155,80,-100,-43.364330492910085,-20.55185818216736,NaN,0,NaN,NaN
1739814300,0.90264,0.90272,0.90264,0.90272,16,38.095238095215436,20.69841269839922,100,86.66666666665186,-34.73584023017616,-27.265877289316162,NaN,NaN,NaN,NaN
1739814360,0.90274,0.90274,0.9027,0.90274,24,52.63157894735612,30.242272347523848,100,45.000000000003695,-16.556620102765255,-25.873011873315917,NaN,NaN,0,NaN
1739814420,0.90274,0.90274,0.90268,0.90274,19,55.55555555556241,48.76079086604465,100,33.333333333333336,4.644924780794938,-16.401996438595166,NaN,NaN,0,NaN
1739814480,0.90273,0.90273,0.90261,0.90264,11,14.285714285706733,40.824282929541745,70,-75.96153846155659,2.5425769223896872,-8.747552501762,NaN,NaN,NaN,NaN
1739814540,0.90263,0.90268,0.90263,0.90268,15,33.33333333335096,34.391534391540034,80,71.66666666667437,9.096149693029567,0.11578333742564836,NaN,NaN,NaN,NaN
1739814600,0.90271,0.90275,0.90268,0.90268,26,33.33333333335096,26.984126984136214,100,-38.25396825396327,7.252683557519712,4.867265119047366,NaN,NaN,NaN,0
1739814660,0.90268,0.90271,0.90266,0.9027,17,42.8571428571202,36.507936507940705,90,36.85185185172758,13.757883329918052,8.987911905622143,NaN,NaN,0,NaN
1739814720,0.90269,0.90269,0.90266,0.90268,6,33.33333333335096,36.507936507940705,50,-22.499999999893912,15.289456847047346,11.598116302394459,NaN,NaN,NaN,0
1739814780,0.90267,0.9027,0.90266,0.9027,9,47.36842105258545,41.186299081018866,60,74.1666666666551,26.26485518115639,17.157151339452966,0,NaN,NaN,NaN
